city,property_type,neighbourhood,listing_url,room_type,guests,bedrooms,beds,bathrooms,bathroom_type,price_per_night,rating,review_count,latitude,longitude,is_superhost,host_response_rate,host_identity_verified,free_cancellation,amenities
"Washington, DC, USA",Home,Arlington,https://www.airbnb.com/rooms/1327162907261436523,Entire home,16.0,7.0,10,4.0,private,775,4.93,59.0,38.89382,-77.11891,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: walk-in closet, closet, and dresser, 98 inch HDTV with Roku, Sound system, Pool table, Books and reading material, Movie theater, Pack ’n play/Travel crib, Air conditioning, Ceiling fan, Portable fans, Central heating, Noise decibel monitors on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker: drip coffee maker, Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Blender, Barbecue utensils, Dining table, Coffee, Bread maker, Private entrance, Private patio or balcony, Private backyard, Outdoor furniture, Outdoor dining area, Free driveway parking on premises – 6 spaces, Free street parking, Long term stays allowed, Self check-in, Keypad, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: EssentialsEssentials"
"Washington, DC, USA",Home,Fort Washington,https://www.airbnb.com/rooms/47219481,Entire home,12.0,6.0,6,5.0,private,579,4.9,163.0,38.74935,-77.01159,True,100.0,True,False,"Lake view, River view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: walk-in closet and closet, Ethernet connection, 75 inch HDTV with Amazon Prime Video, Ping pong table, High chair, Outlet covers, Central air conditioning, Indoor fireplace: gas, Ceiling fan, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, KitchenAid gas stove, Stainless steel oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Trash compactor, Barbecue utensils, Dining table, Coffee, Bread maker, Waterfront, Lake access, Private entrance, Laundromat nearby, Private patio or balcony, Private backyard – Not fully fenced, Fire pit, Outdoor furniture, Outdoor dining area, BBQ grill, Kayak, Free parking on premises, EV charger - level 2, tesla only, Long term stays allowed, Self check-in, Smart lock, Cleaning available during stay"
"Washington, DC, USA",Home,Capitol Heights,https://www.airbnb.com/rooms/770438671450437812,Entire home,10.0,4.0,5,2.0,private,312,4.9,147.0,38.86849,-76.92602,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet, TV, Pool table, Air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stainless steel oven, Coffee maker, Toaster, Blender, Dining table, Coffee, BBQ grill, Free parking on premises – 1 space, Free street parking, Self check-in, Keypad"
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/1289954530346184411,Entire home,10.0,7.0,7,3.0,private,463,4.61,18.0,38.9625,-77.0139,False,100.0,True,False,"Hair dryer, Shampoo, Hot water, Essentials, Hangers, Bed linens, TV, Outdoor playground, Central air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishwasher, Coffee maker, Toaster, Blender, Dining table, Private entrance, Patio or balcony, Free parking on premises, Self check-in, Keypad, Unavailable: WasherWasher"
"Washington, DC, USA",Apartment,Washington,https://www.airbnb.com/rooms/1403171434522587912,Entire rental unit,2.0,0.0,1,1.0,private,282,4.59,22.0,38.9034,-77.0369,False,100.0,True,False,"Bathtub, Hair dryer, Shampoo, Hot water, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, TV, Air conditioning, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Stove, Coffee maker, Private entrance, Elevator, Paid parking off premises, Luggage dropoff allowed, Self check-in, Smart lock, Cleaning available during stay, Unavailable: WasherWasher"
"Washington, DC, USA",Apartment,Washington,https://www.airbnb.com/rooms/1632166443822075907,Entire rental unit,4.0,3.0,3,1.0,private,195,4.45,31.0,38.91443,-77.06887,False,100.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Air conditioning, Heating, Smoke alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: TVTV, Unavailable: WasherWasher, Unavailable: DryerDryer, Unavailable: Carbon monoxide alarmCarbon monoxide alarm"
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/639242859458438686,Entire home,9.0,5.0,6,2.0,private,364,4.85,97.0,38.93968,-76.97433,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Body soap, Hot water, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet and dresser, 30 inch TV with Netflix, Roku, standard cable, Books and reading material, Board games, Central air conditioning, Indoor fireplace, Ceiling fan, Portable fans, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Full size refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Gas stove, Oven, Coffee maker, Toaster, Dining table, Coffee, Private entrance, Private patio or balcony, Private backyard – Fully fenced, Outdoor furniture, Outdoor dining area, Free parking on premises, Free street parking, Luggage dropoff allowed, Long term stays allowed, Self check-in, Smart lock, Unavailable: Exterior security cameras on propertyExterior security cameras on property"
"Washington, DC, USA",Home,Berwyn Heights,https://www.airbnb.com/rooms/972917679998163869,Entire home,4.0,2.0,4,1.0,private,177,4.86,58.0,38.9924,-76.9127,False,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Clothing storage: wardrobe, TV, Exercise equipment, Books and reading material, Children’s dinnerware, Board games, Babysitter recommendations, Outdoor playground, Portable fans, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Stove, Stainless steel oven, Hot water kettle, Coffee maker, Toaster, Baking sheet, Blender, Barbecue utensils, Dining table, Coffee, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: WasherWasher, Unavailable: DryerDryer, Unavailable: Air conditioningAir conditioning"
"Washington, DC, USA",Townhouse,Alexandria,https://www.airbnb.com/rooms/669682198293175114,Entire townhouse,8.0,3.0,7,2.0,private,479,4.97,127.0,38.7982,-77.0461,False,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet and dresser, 65 inch HDTV with Roku, Books and reading material, Crib - available upon request, Children’s books and toys, Children’s dinnerware, Fireplace guards, Central air conditioning, Indoor fireplace: electric, Ceiling fan, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Fast wifi – 536 Mbps, Dedicated workspace, Kitchen, Sub zero refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Bosch electric stove, Bosch double oven, Hot water kettle, Coffee maker: drip coffee maker, Keurig coffee machine, pour-over coffee, Wine glasses, Toaster, Blender, Barbecue utensils, Dining table, Coffee, Laundromat nearby, Private patio or balcony, Private backyard – Fully fenced, Outdoor furniture, BBQ grill: gas, Free driveway parking on premises – 1 space, Free street parking, Long term stays allowed, Self check-in, Keypad"
"Washington, DC, USA",Apartment,Washington,https://www.airbnb.com/rooms/1655164729098303914,Entire rental unit,4.0,1.0,2,1.0,private,296,4.82,957.0,38.91654,-77.04025,True,100.0,True,False,"Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Air conditioning, Heating, Smoke alarm, Fire extinguisher, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Dining table, Coffee, Private entrance, Self check-in, Smart lock, Unavailable: Carbon monoxide alarmCarbon monoxide alarm"
"Washington, DC, USA",Apartment,Washington,https://www.airbnb.com/rooms/1482822104153652297,Entire rental unit,4.0,2.0,2,1.0,private,349,5.0,18.0,38.88175,-76.98304,True,100.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Clothing storage, TV, Books and reading material, Pack ’n play/Travel crib - always at the listing, Children’s dinnerware, Board games, Air conditioning, Portable fans, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker: drip coffee maker, pour-over coffee, Wine glasses, Toaster, Baking sheet, Dining table, Coffee, Private entrance, Free street parking, Luggage dropoff allowed, Self check-in, Keypad, Unavailable: Exterior security cameras on propertyExterior security cameras on property"
"Washington, DC, USA",Home,Temple Hills,https://www.airbnb.com/rooms/1303014073568135743,Entire home,12.0,5.0,6,3.0,private,471,4.83,41.0,38.80208,-76.93922,True,100.0,True,False,"Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Iron, TV, Pool table, Air conditioning, Indoor fireplace, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Stove, Coffee maker, Dining table, Fire pit, Outdoor dining area, Free carport on premises, Self check-in, Keypad"
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/1271726495457576312,Entire home,8.0,3.0,4,3.0,private,883,5.0,13.0,38.99343,-77.04269,False,100.0,True,False,"Hair dryer, Cleaning products, Method organic products shampoo, Method organic products conditioner, Method organic products body soap, Hot water, Shower gel, Washer, Dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Sound system, Exercise equipment, Books and reading material, Movie theater, Board games, Air conditioning, Ceiling fan, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Bespoke refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Dishwasher, Electric stove, Single oven, Hot water kettle, Coffee maker: drip coffee maker, Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Blender, Barbecue utensils, Dining table, Coffee, Private entrance, Private backyard – Fully fenced, Fire pit, Outdoor dining area, BBQ grill, Free parking on premises, Free street parking, Pool, EV charger - level 2, Gym in building, Pets allowed, Long term stays allowed, Self check-in, Lockbox, Housekeeping - available at extra cost"
"Washington, DC, USA",Home,Washington,https://www.airbnb.com/rooms/8581470,Entire home,10.0,5.0,7,2.0,private,810,4.72,192.0,38.92719,-77.03077,False,100.0,True,False,"Garden view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Bidet, Hot water, Shower gel, Free washer – In unit, Free dryer – In building, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Drying rack for clothing, Clothing storage, TV, Books and reading material, Pack ’n play/Travel crib, Children’s books and toys, Children’s dinnerware, Fireplace guards, Board games, Central air conditioning, Ceiling fan, Portable fans, Heating, Noise decibel monitors on property, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Stainless steel gas stove, Oven, Hot water kettle, Coffee maker: Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Blender, Trash compactor, Dining table, Coffee, Private entrance, Laundromat nearby, Shared patio or balcony, Outdoor furniture, Paid parking garage off premises, Long term stays allowed, Self check-in, Keypad"
"Washington, DC, USA",Guesthouse,Washington,https://www.airbnb.com/rooms/53919426,Entire guesthouse,6.0,3.0,3,2.0,private,378,4.9,125.0,38.8822,-76.9963,True,100.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Room-darkening shades, Iron, Clothing storage: closet, TV, Exercise equipment: stationary bike, yoga mat, Movie theater, Theme room, Pack ’n play/Travel crib - available upon request, Board games, Central air conditioning, Ceiling fan, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Fast wifi – 916 Mbps, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stainless steel gas stove, Stainless steel single oven, Coffee maker: Keurig coffee machine, Wine glasses, Trash compactor, Dining table, Coffee, Shared patio or balcony, Free parking garage on premises, Free street parking, Paid street parking off premises, Luggage dropoff allowed, Self check-in, Lockbox, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: Private entrancePrivate entrance"
